"","timestamp","avg_pm25","pollution_level","TEMP","DEWP","PRES","Iws","cbwd","Is","Ir"
"20699",2012-07-16 05:00:00,76.6666666666667,1,21,19,1008,0.89,"cv",0,0
"20700",2012-07-16 06:00:00,99,1,24,21,1008,1.34,"cv",0,0
"20701",2012-07-16 07:00:00,120,1,25,21,1009,1.79,"NW",0,0
"20702",2012-07-16 08:00:00,129,1,27,20,1009,0.89,"cv",0,0
"20703",2012-07-16 09:00:00,123,1,28,20,1009,1.78,"cv",0,0
"20704",2012-07-16 10:00:00,109.333333333333,1,30,20,1009,2.67,"cv",0,0
"20705",2012-07-16 11:00:00,95.6666666666667,1,31,20,1008,1.79,"SE",0,0
"20706",2012-07-16 12:00:00,83.6666666666667,1,32,19,1008,4.92,"SE",0,0
"20707",2012-07-16 13:00:00,77.3333333333333,1,33,16,1007,1.79,"cv",0,0
"20708",2012-07-16 14:00:00,69.6666666666667,1,34,17,1007,3.58,"cv",0,0
"20709",2012-07-16 15:00:00,61.3333333333333,1,34,17,1006,4.02,"SE",0,0
"20710",2012-07-16 16:00:00,52.6666666666667,1,34,17,1006,7.15,"SE",0,0
"20711",2012-07-16 17:00:00,49.3333333333333,1,33,16,1006,11.17,"SE",0,0
"20712",2012-07-16 18:00:00,47.6666666666667,1,32,17,1007,16.09,"SE",0,0
"20713",2012-07-16 19:00:00,49.3333333333333,1,31,17,1007,20.11,"SE",0,0
"20714",2012-07-16 20:00:00,50.6666666666667,1,29,18,1007,21.9,"SE",0,0
"20715",2012-07-16 21:00:00,53.6666666666667,1,28,18,1008,25.03,"SE",0,0
"20716",2012-07-16 22:00:00,54.6666666666667,1,29,18,1008,28.16,"SE",0,0
"20717",2012-07-16 23:00:00,56,1,27,17,1008,29.95,"SE",0,0
"20718",2012-07-17 00:00:00,56,1,27,17,1008,31.74,"SE",0,0
"20719",2012-07-17 01:00:00,58.6666666666667,1,25,18,1009,0.45,"cv",0,0
"20720",2012-07-17 02:00:00,59,1,25,19,1009,1.79,"SE",0,0
"20721",2012-07-17 03:00:00,67.3333333333333,1,25,21,1009,4.92,"SE",0,0
"20722",2012-07-17 04:00:00,85,1,24,21,1009,8.94,"SE",0,0
"20723",2012-07-17 05:00:00,101.333333333333,1,24,21,1009,12.07,"SE",0,0
"20724",2012-07-17 06:00:00,106,1,24,22,1010,13.86,"SE",0,0
"20725",2012-07-17 07:00:00,104,1,25,22,1011,15.65,"SE",0,0
"20726",2012-07-17 08:00:00,99,1,26,22,1011,18.78,"SE",0,0
"20727",2012-07-17 09:00:00,98.3333333333333,1,27,22,1011,21.91,"SE",0,0
"20728",2012-07-17 10:00:00,90.6666666666667,1,29,22,1011,25.04,"SE",0,0
"20729",2012-07-17 11:00:00,85.3333333333333,1,30,21,1010,28.17,"SE",0,0
"20730",2012-07-17 12:00:00,80.3333333333333,1,30,22,1010,31.3,"SE",0,0
"20731",2012-07-17 13:00:00,77.3333333333333,1,31,21,1009,34.43,"SE",0,0
"20732",2012-07-17 14:00:00,78.6666666666667,1,32,21,1009,38.45,"SE",0,0
"20733",2012-07-17 16:00:00,78,1,31,20,1008,45.6,"SE",0,0
"20734",2012-07-17 17:00:00,79,1,31,20,1007,49.62,"SE",0,0
"20735",2012-07-17 18:00:00,77.6666666666667,1,30,20,1007,53.64,"SE",0,0
"20736",2012-07-17 19:00:00,88.3333333333333,1,29,20,1008,58.56,"SE",0,0
"20737",2012-07-17 20:00:00,83.3333333333333,1,28,21,1008,62.58,"SE",0,0
"20738",2012-07-17 21:00:00,81,1,27,21,1009,65.71,"SE",0,0
"20739",2012-07-17 22:00:00,72,1,26,21,1010,68.84,"SE",0,0
"20740",2012-07-17 23:00:00,80.3333333333333,1,25,21,1010,71.97,"SE",0,0
"20741",2012-07-18 00:00:00,89.3333333333333,1,25,22,1010,75.1,"SE",0,0
"20742",2012-07-18 02:00:00,95.6666666666667,1,24,22,1010,81.36,"SE",0,0
"20743",2012-07-18 03:00:00,92.3333333333333,1,24,22,1010,83.15,"SE",0,0
"20744",2012-07-18 04:00:00,76.3333333333333,1,23,22,1010,84.94,"SE",0,0
"20745",2012-07-18 05:00:00,61.3333333333333,1,23,21,1010,86.73,"SE",0,0
"20746",2012-07-18 06:00:00,53,1,22,21,1010,89.86,"SE",0,0
"20747",2012-07-18 07:00:00,57.6666666666667,1,23,21,1010,91.65,"SE",0,0
"20748",2012-07-18 08:00:00,65,1,24,21,1010,93.44,"SE",0,0
"20749",2012-07-18 09:00:00,74,1,26,22,1010,95.23,"SE",0,0
"20750",2012-07-18 10:00:00,82.3333333333333,1,27,21,1009,97.02,"SE",0,0
"20751",2012-07-18 11:00:00,89,1,28,21,1009,1.79,"cv",0,0
"20752",2012-07-18 12:00:00,95,1,29,21,1008,1.79,"SE",0,0
"20753",2012-07-18 13:00:00,99.6666666666667,1,29,21,1007,3.58,"SE",0,0
"20754",2012-07-18 14:00:00,102,1,30,21,1007,6.71,"SE",0,0
"20755",2012-07-18 15:00:00,100.666666666667,1,30,21,1006,9.84,"SE",0,0
"20756",2012-07-18 16:00:00,98.6666666666667,1,30,21,1006,12.97,"SE",0,0
"20757",2012-07-18 17:00:00,93.6666666666667,1,30,22,1005,16.1,"SE",0,0
"20758",2012-07-18 18:00:00,97,1,30,21,1005,19.23,"SE",0,0
"20759",2012-07-18 19:00:00,99.6666666666667,1,29,21,1005,21.02,"SE",0,0
"20760",2012-07-18 20:00:00,103.666666666667,1,28,22,1006,22.81,"SE",0,0
"20761",2012-07-18 21:00:00,102,1,27,22,1006,24.6,"SE",0,0
"20762",2012-07-18 22:00:00,93.3333333333333,1,27,22,1007,27.73,"SE",0,0
"20763",2012-07-18 23:00:00,87.3333333333333,1,26,22,1007,30.86,"SE",0,0
"20764",2012-07-19 00:00:00,81.6666666666667,1,26,22,1006,32.65,"SE",0,0
"20765",2012-07-19 01:00:00,85.6666666666667,1,25,22,1007,34.44,"SE",0,0
"20766",2012-07-19 02:00:00,93.3333333333333,1,25,22,1007,36.23,"SE",0,0
"20767",2012-07-19 03:00:00,105.666666666667,1,24,23,1006,0.89,"cv",0,0
"20768",2012-07-19 04:00:00,116.333333333333,1,24,22,1006,1.79,"SE",0,0
"20769",2012-07-19 05:00:00,122.333333333333,1,24,22,1007,3.58,"SE",0,0
"20770",2012-07-19 06:00:00,121,1,24,22,1007,5.37,"SE",0,0
"20771",2012-07-19 07:00:00,121.666666666667,1,24,23,1007,7.16,"SE",0,0
"20772",2012-07-19 08:00:00,124.666666666667,1,25,23,1007,8.95,"SE",0,0
"20773",2012-07-19 09:00:00,131.333333333333,1,26,23,1007,10.74,"SE",0,0
"20774",2012-07-19 10:00:00,132,1,27,23,1007,12.53,"SE",0,0
"20775",2012-07-19 11:00:00,131.333333333333,1,28,23,1007,14.32,"SE",0,0
"20776",2012-07-19 12:00:00,124.666666666667,1,28,23,1006,16.11,"SE",0,0
"20777",2012-07-19 13:00:00,120.333333333333,1,29,23,1006,17.9,"SE",0,0
"20778",2012-07-19 14:00:00,117,1,30,23,1005,19.69,"SE",0,0
"20779",2012-07-19 15:00:00,120.333333333333,1,30,24,1004,21.48,"SE",0,0
"20780",2012-07-19 16:00:00,129.333333333333,1,31,23,1004,23.27,"SE",0,0
"20781",2012-07-19 17:00:00,135.333333333333,1,30,23,1004,26.4,"SE",0,0
"20782",2012-07-19 18:00:00,137.666666666667,1,30,24,1003,28.19,"SE",0,0
"20783",2012-07-19 19:00:00,131.666666666667,1,29,24,1004,29.98,"SE",0,0
"20784",2012-07-19 20:00:00,131.666666666667,1,28,23,1004,0.89,"cv",0,0
"20785",2012-07-19 21:00:00,131.333333333333,1,28,23,1005,1.79,"SE",0,0
"20786",2012-07-19 22:00:00,138.666666666667,1,27,24,1004,2.68,"SE",0,0
"20787",2012-07-19 23:00:00,146,1,28,23,1004,5.81,"SE",0,0
"20788",2012-07-20 00:00:00,159.666666666667,1,27,24,1005,7.6,"SE",0,0
"20789",2012-07-20 01:00:00,166.666666666667,1,27,24,1004,9.39,"SE",0,0
"20790",2012-07-20 02:00:00,173,1,27,24,1004,11.18,"SE",0,0
"20791",2012-07-20 03:00:00,177.666666666667,1,26,24,1004,12.97,"SE",0,0
"20792",2012-07-20 04:00:00,187,1,25,24,1005,14.76,"SE",0,0
"20793",2012-07-20 05:00:00,193,1,25,24,1005,16.55,"SE",0,0
"20794",2012-07-20 06:00:00,198,1,25,24,1005,0.89,"cv",0,0
"20795",2012-07-20 07:00:00,201.666666666667,1,26,24,1005,1.79,"SE",0,0
"20796",2012-07-20 08:00:00,204.333333333333,1,27,24,1006,3.58,"SE",0,0
"20797",2012-07-20 09:00:00,207.666666666667,1,28,24,1006,0.89,"cv",0,0
"20798",2012-07-20 10:00:00,213,1,28,24,1005,1.79,"NE",0,0
"20799",2012-07-20 11:00:00,220,1,30,25,1005,1.79,"SE",0,0
"20800",2012-07-20 12:00:00,235.666666666667,1,31,24,1005,4.92,"SE",0,0
"20801",2012-07-20 13:00:00,235,1,32,25,1004,8.05,"SE",0,0
"20802",2012-07-20 14:00:00,222.666666666667,1,32,25,1004,11.18,"SE",0,0
"20803",2012-07-20 15:00:00,202,1,32,23,1003,16.1,"SE",0,0
"20804",2012-07-20 16:00:00,189,1,32,24,1003,19.23,"SE",0,0
"20805",2012-07-20 17:00:00,188.666666666667,1,32,24,1003,23.25,"SE",0,0
"20806",2012-07-20 18:00:00,187,1,31,24,1002,26.38,"SE",0,0
"20807",2012-07-20 19:00:00,189.666666666667,1,30,24,1003,28.17,"SE",0,0
"20808",2012-07-20 20:00:00,191.666666666667,1,29,25,1004,29.96,"SE",0,0
"20809",2012-07-20 21:00:00,196.333333333333,1,29,25,1004,31.75,"SE",0,0
"20810",2012-07-20 22:00:00,206.333333333333,1,28,25,1004,33.54,"SE",0,0
"20811",2012-07-20 23:00:00,221.666666666667,1,28,25,1004,35.33,"SE",0,0
"20812",2012-07-21 00:00:00,232.666666666667,1,28,25,1004,37.12,"SE",0,0
"20813",2012-07-21 01:00:00,241.666666666667,1,27,25,1004,38.91,"SE",0,0
"20814",2012-07-21 02:00:00,237.333333333333,1,26,25,1004,40.7,"SE",0,0
"20815",2012-07-21 03:00:00,223.666666666667,1,26,25,1004,42.49,"SE",0,0
"20816",2012-07-21 04:00:00,199.666666666667,1,26,25,1003,44.28,"SE",0,0
"20817",2012-07-21 05:00:00,185.666666666667,1,26,25,1003,46.07,"SE",0,0
"20818",2012-07-21 06:00:00,183.666666666667,1,26,25,1004,49.2,"SE",0,0
"20819",2012-07-21 07:00:00,203.333333333333,1,27,25,1004,52.33,"SE",0,0
"20820",2012-07-21 08:00:00,227,1,27,25,1004,54.12,"SE",0,0
"20821",2012-07-21 09:00:00,255.666666666667,1,28,25,1004,57.25,"SE",0,0
"20822",2012-07-21 10:00:00,272.333333333333,1,28,25,1004,60.38,"SE",0,0
"20823",2012-07-21 11:00:00,284.666666666667,1,28,25,1004,62.17,"SE",0,1
"20824",2012-07-21 12:00:00,298,1,28,25,1003,63.96,"SE",0,2
"20825",2012-07-21 13:00:00,303.333333333333,1,27,25,1002,3.13,"NE",0,3
"20826",2012-07-21 14:00:00,260.333333333333,1,27,25,1001,7.15,"NE",0,4
"20827",2012-07-21 15:00:00,164.666666666667,1,24,24,1001,11.17,"NE",0,5
"20828",2012-07-21 16:00:00,80.3333333333333,1,24,23,1000,14.3,"NE",0,6
"20829",2012-07-21 17:00:00,57.3333333333333,1,24,23,1000,18.32,"NE",0,7
"20830",2012-07-21 18:00:00,54.6666666666667,1,24,24,1000,21.45,"NE",0,9
"20831",2012-07-21 19:00:00,49,1,23,23,1001,8.94,"NW",0,12
"20832",2012-07-21 20:00:00,24.3333333333333,0,24,24,1000,0.89,"cv",0,15
"20833",2012-07-21 21:00:00,25.3333333333333,0,23,23,999,1.79,"NE",0,16
"20834",2012-07-21 22:00:00,23.3333333333333,0,23,23,999,0.89,"cv",0,17
"20835",2012-07-21 23:00:00,25.6666666666667,0,23,23,999,1.79,"SE",0,18
"20836",2012-07-22 00:00:00,24.6666666666667,0,23,23,998,3.13,"NE",0,19
"20837",2012-07-22 01:00:00,21.3333333333333,0,23,23,997,6.26,"NE",0,20
"20838",2012-07-22 02:00:00,16,0,23,23,997,7.15,"NW",0,22
"20839",2012-07-22 03:00:00,12,0,23,23,996,10.28,"NW",0,23
"20840",2012-07-22 04:00:00,11.6666666666667,0,23,23,996,14.3,"NW",0,0
"20841",2012-07-22 05:00:00,11.6666666666667,0,22,22,996,16.09,"NW",0,0
"20842",2012-07-22 06:00:00,16,0,23,23,997,20.11,"NW",0,0
"20843",2012-07-22 07:00:00,20,0,24,23,997,3.13,"NE",0,0
"20844",2012-07-22 08:00:00,19.6666666666667,0,25,23,997,3.13,"NW",0,0
"20845",2012-07-22 09:00:00,15,0,29,20,998,8.94,"NW",0,0
"20846",2012-07-22 10:00:00,10,0,30,18,999,14.75,"NW",0,0
"20847",2012-07-22 11:00:00,9,0,30,17,999,22.8,"NW",0,0
"20848",2012-07-22 12:00:00,9,0,32,17,999,29.95,"NW",0,0
"20849",2012-07-22 13:00:00,9,0,33,16,999,38.89,"NW",0,0
"20850",2012-07-22 14:00:00,9.33333333333333,0,34,15,998,47.83,"NW",0,0
"20851",2012-07-22 15:00:00,10,0,34,16,998,55.88,"NW",0,0
"20852",2012-07-22 16:00:00,9.66666666666667,0,34,17,999,60.8,"NW",0,0
"20853",2012-07-22 17:00:00,12.3333333333333,0,35,15,999,62.59,"NW",0,0
"20854",2012-07-22 18:00:00,13.3333333333333,0,32,20,999,1.79,"SE",0,0
"20855",2012-07-22 19:00:00,17.6666666666667,0,29,23,1000,2.68,"SE",0,0
"20856",2012-07-22 20:00:00,25,0,27,23,1001,0.45,"cv",0,0
"20857",2012-07-22 21:00:00,29,0,26,23,1002,1.34,"cv",0,0
"20858",2012-07-22 22:00:00,28.6666666666667,0,25,19,1003,3.13,"NW",0,0
"20859",2012-07-22 23:00:00,24.6666666666667,0,25,18,1003,1.79,"NE",0,0
"20860",2012-07-23 00:00:00,20.3333333333333,0,23,19,1003,3.13,"NW",0,0
"20861",2012-07-23 01:00:00,19.3333333333333,0,25,18,1003,4.92,"NW",0,0
"20862",2012-07-23 02:00:00,14.3333333333333,0,23,18,1003,3.13,"NE",0,0
"20863",2012-07-23 03:00:00,16.3333333333333,0,22,19,1003,3.13,"NW",0,0
"20864",2012-07-23 04:00:00,16.3333333333333,0,22,19,1004,7.15,"NW",0,0
"20865",2012-07-23 05:00:00,16.3333333333333,0,21,18,1004,0.89,"cv",0,0
"20866",2012-07-23 06:00:00,13.6666666666667,0,22,19,1005,1.79,"NW",0,0
"20867",2012-07-23 07:00:00,13.6666666666667,0,25,19,1005,0.89,"cv",0,0
"20868",2012-07-23 08:00:00,13,0,27,20,1005,3.13,"NW",0,0
"20869",2012-07-23 09:00:00,13.3333333333333,0,28,19,1005,3.13,"NE",0,0
"20870",2012-07-23 10:00:00,14.3333333333333,0,30,19,1006,3.13,"NW",0,0
"20871",2012-07-23 11:00:00,21,0,31,19,1005,1.79,"NE",0,0
"20872",2012-07-23 12:00:00,25,0,32,21,1005,1.79,"cv",0,0
"20873",2012-07-23 13:00:00,32,0,32,22,1005,1.79,"SE",0,0
"20874",2012-07-23 14:00:00,45.3333333333333,1,31,23,1005,3.58,"SE",0,0
"20875",2012-07-23 15:00:00,60,1,31,23,1005,5.37,"SE",0,0
"20876",2012-07-23 16:00:00,76.3333333333333,1,32,22,1004,8.5,"SE",0,0
"20877",2012-07-23 17:00:00,74,1,30,23,1004,12.52,"SE",0,0
"20878",2012-07-23 18:00:00,69.6666666666667,1,29,22,1005,15.65,"SE",0,0
"20879",2012-07-23 19:00:00,56.6666666666667,1,28,21,1005,18.78,"SE",0,0
"20880",2012-07-23 20:00:00,45.6666666666667,1,28,21,1006,22.8,"SE",0,0
"20881",2012-07-23 21:00:00,36.3333333333333,1,27,20,1007,25.93,"SE",0,0
"20882",2012-07-23 22:00:00,27,0,26,20,1007,27.72,"SE",0,0
"20883",2012-07-23 23:00:00,26,0,26,21,1007,28.61,"SE",0,0
"20884",2012-07-24 00:00:00,24.6666666666667,0,25,23,1007,30.4,"SE",0,0
"20885",2012-07-24 01:00:00,33.3333333333333,0,25,22,1008,32.19,"SE",0,0
"20886",2012-07-24 02:00:00,44,1,24,21,1008,1.79,"NE",0,0
"20887",2012-07-24 03:00:00,57.3333333333333,1,24,21,1008,1.79,"SE",0,0
"20888",2012-07-24 04:00:00,59.3333333333333,1,24,21,1008,0.89,"cv",0,0
"20889",2012-07-24 05:00:00,57.3333333333333,1,23,21,1008,1.78,"cv",0,0
"20890",2012-07-24 06:00:00,54.6666666666667,1,23,21,1008,2.67,"cv",0,0
"20891",2012-07-24 07:00:00,58.3333333333333,1,24,22,1009,3.56,"cv",0,0
"20892",2012-07-24 08:00:00,64,1,25,21,1009,4.45,"cv",0,0
"20893",2012-07-24 09:00:00,70.3333333333333,1,25,21,1008,5.34,"cv",0,0
"20894",2012-07-24 10:00:00,73.6666666666667,1,26,21,1009,1.79,"NE",0,0
"20895",2012-07-24 11:00:00,74,1,27,22,1009,0.89,"cv",0,0
"20896",2012-07-24 12:00:00,75.6666666666667,1,28,22,1009,1.78,"cv",0,0
"20897",2012-07-24 13:00:00,73.3333333333333,1,29,22,1008,3.57,"cv",0,0
"20898",2012-07-24 14:00:00,70.6666666666667,1,30,23,1008,1.79,"SE",0,0
"20899",2012-07-24 15:00:00,69,1,31,21,1008,0.89,"cv",0,0
"20900",2012-07-24 16:00:00,67.6666666666667,1,31,21,1008,3.13,"SE",0,0
"20901",2012-07-24 17:00:00,68.3333333333333,1,31,22,1007,0.89,"cv",0,0
"20902",2012-07-24 18:00:00,68.6666666666667,1,29,21,1007,3.13,"SE",0,0
"20903",2012-07-24 19:00:00,74.6666666666667,1,28,22,1007,6.26,"SE",0,0
"20904",2012-07-24 20:00:00,80,1,27,22,1008,8.05,"SE",0,0
"20905",2012-07-24 21:00:00,84.3333333333333,1,28,24,1008,11.18,"SE",0,0
"20906",2012-07-24 22:00:00,91,1,27,23,1009,12.97,"SE",0,0
"20907",2012-07-24 23:00:00,100.333333333333,1,27,23,1009,14.76,"SE",0,0
"20908",2012-07-25 00:00:00,105,1,26,23,1009,16.55,"SE",0,0
"20909",2012-07-25 01:00:00,104.666666666667,1,26,23,1009,18.34,"SE",0,0
"20910",2012-07-25 02:00:00,98.3333333333333,1,25,23,1008,20.13,"SE",0,0
"20911",2012-07-25 03:00:00,84,1,25,23,1008,21.92,"SE",0,0
"20912",2012-07-25 04:00:00,68.6666666666667,1,25,23,1008,23.71,"SE",0,0
"20913",2012-07-25 05:00:00,68,1,24,23,1009,0.89,"cv",0,0
"20914",2012-07-25 06:00:00,78,1,25,23,1009,1.79,"SE",0,0
"20915",2012-07-25 07:00:00,91,1,25,24,1009,3.58,"SE",0,0
"20916",2012-07-25 08:00:00,95.6666666666667,1,26,24,1010,6.71,"SE",0,0
"20917",2012-07-25 09:00:00,106.333333333333,1,25,24,1009,9.84,"SE",0,1
"20918",2012-07-25 10:00:00,118,1,25,25,1008,11.63,"SE",0,2
"20919",2012-07-25 11:00:00,124.333333333333,1,27,25,1008,14.76,"SE",0,3
"20920",2012-07-25 12:00:00,119.666666666667,1,28,24,1007,17.89,"SE",0,0
"20921",2012-07-25 13:00:00,99.6666666666667,1,28,24,1007,21.02,"SE",0,0
"20922",2012-07-25 14:00:00,79.3333333333333,1,27,23,1007,24.15,"SE",0,1
"20923",2012-07-25 15:00:00,64,1,28,25,1007,27.28,"SE",0,0
"20924",2012-07-25 16:00:00,67,1,28,25,1006,29.07,"SE",0,0
"20925",2012-07-25 17:00:00,72,1,28,25,1006,0.89,"cv",0,0
"20926",2012-07-25 18:00:00,74,1,28,24,1005,3.13,"SE",0,0
"20927",2012-07-25 19:00:00,68,1,27,24,1005,4.92,"SE",0,0
"20928",2012-07-25 20:00:00,61.6666666666667,1,26,25,1005,8.05,"SE",0,1
"20929",2012-07-25 21:00:00,57,1,26,25,1006,11.18,"SE",0,0
"20930",2012-07-25 22:00:00,57.3333333333333,1,26,25,1005,15.2,"SE",0,0
"20931",2012-07-25 23:00:00,63,1,26,25,1005,18.33,"SE",0,0
"20932",2012-07-26 00:00:00,68.3333333333333,1,26,25,1005,21.46,"SE",0,0
"20933",2012-07-26 01:00:00,73.3333333333333,1,25,24,1005,24.59,"SE",0,0
"20934",2012-07-26 02:00:00,74,1,25,24,1004,26.38,"SE",0,0
"20935",2012-07-26 03:00:00,76.6666666666667,1,25,25,1004,1.79,"NE",0,0
"20936",2012-07-26 04:00:00,74,1,25,24,1004,3.13,"SE",0,0
"20937",2012-07-26 05:00:00,68,1,25,24,1004,7.15,"SE",0,0
"20938",2012-07-26 06:00:00,60,1,24,24,1004,8.94,"SE",0,1
"20939",2012-07-26 07:00:00,59.6666666666667,1,25,24,1004,0.89,"cv",0,0
"20940",2012-07-26 08:00:00,66.3333333333333,1,25,25,1004,1.79,"SE",0,0
"20941",2012-07-26 09:00:00,71.6666666666667,1,25,25,1004,5.81,"SE",0,0
"20942",2012-07-26 10:00:00,69.3333333333333,1,25,24,1004,8.94,"SE",0,0
"20943",2012-07-26 11:00:00,59,1,26,24,1004,12.07,"SE",0,0
"20944",2012-07-26 12:00:00,56,1,27,25,1004,16.09,"SE",0,0
"20945",2012-07-26 13:00:00,49,1,26,24,1004,20.11,"SE",0,0
"20946",2012-07-26 14:00:00,43.3333333333333,1,25,24,1004,23.24,"SE",0,1
"20947",2012-07-26 15:00:00,33,0,26,25,1003,27.26,"SE",0,0
"20948",2012-07-26 16:00:00,35,0,26,24,1004,29.05,"SE",0,0
"20949",2012-07-26 17:00:00,41.3333333333333,1,25,24,1004,30.84,"SE",0,0
"20950",2012-07-26 18:00:00,47.6666666666667,1,26,24,1002,33.97,"SE",0,0
"20951",2012-07-26 19:00:00,48.3333333333333,1,26,24,1003,35.76,"SE",0,0
"20952",2012-07-26 20:00:00,45.3333333333333,1,25,24,1005,38.89,"SE",0,0
"20953",2012-07-26 21:00:00,46,1,25,24,1004,0.89,"cv",0,0
"20954",2012-07-26 22:00:00,48.6666666666667,1,25,24,1004,1.79,"SE",0,0
"20955",2012-07-26 23:00:00,56.6666666666667,1,25,23,1005,3.58,"SE",0,0
"20956",2012-07-27 01:00:00,57.3333333333333,1,25,24,1005,6.26,"SE",0,0
"20957",2012-07-27 02:00:00,58.3333333333333,1,25,23,1005,0.89,"cv",0,0
"20958",2012-07-27 03:00:00,55.3333333333333,1,24,24,1005,0.89,"SE",0,0
"20959",2012-07-27 04:00:00,65,1,25,24,1005,0.89,"cv",0,0
"20960",2012-07-27 05:00:00,71.6666666666667,1,25,24,1005,0.89,"NE",0,0
"20961",2012-07-27 06:00:00,79.3333333333333,1,25,24,1005,1.78,"NE",0,0
"20962",2012-07-27 07:00:00,78.6666666666667,1,25,24,1005,3.57,"NE",0,0
"20963",2012-07-27 08:00:00,81,1,26,24,1006,0.89,"cv",0,0
"20964",2012-07-27 09:00:00,89,1,27,24,1006,1.78,"cv",0,0
"20965",2012-07-27 10:00:00,95.3333333333333,1,27,24,1006,1.79,"SE",0,0
"20966",2012-07-27 11:00:00,97,1,26,25,1006,0.89,"cv",0,0
"20967",2012-07-27 12:00:00,94.6666666666667,1,26,25,1006,2.68,"cv",0,0
"20968",2012-07-27 13:00:00,94.6666666666667,1,27,25,1006,3.57,"cv",0,0
"20969",2012-07-27 14:00:00,94,1,28,25,1006,4.46,"cv",0,0
"20970",2012-07-27 15:00:00,91.3333333333333,1,28,25,1006,1.79,"NE",0,0
"20971",2012-07-27 16:00:00,88.3333333333333,1,28,26,1005,3.58,"NE",0,0
"20972",2012-07-27 17:00:00,90,1,28,26,1005,6.71,"NE",0,0
"20973",2012-07-27 18:00:00,92.3333333333333,1,28,26,1005,8.5,"NE",0,0
"20974",2012-07-27 19:00:00,97.3333333333333,1,27,26,1005,1.79,"SE",0,0
"20975",2012-07-27 20:00:00,102,1,27,25,1006,0.89,"cv",0,0
"20976",2012-07-27 21:00:00,107.333333333333,1,27,25,1006,1.79,"SE",0,0
"20977",2012-07-27 22:00:00,84.6666666666667,1,26,25,1006,3.58,"SE",0,1
"20978",2012-07-27 23:00:00,65.6666666666667,1,25,25,1006,0.89,"NE",0,2
"20979",2012-07-28 00:00:00,57,1,26,25,1006,1.79,"SE",0,3
"20980",2012-07-28 01:00:00,74,1,26,25,1005,4.92,"SE",0,0
"20981",2012-07-28 03:00:00,86.6666666666667,1,25,25,1004,1.79,"SE",0,1
"20982",2012-07-28 04:00:00,91.6666666666667,1,25,25,1003,3.58,"SE",0,0
"20983",2012-07-28 05:00:00,94.3333333333333,1,25,24,1004,6.71,"SE",0,0
"20984",2012-07-28 06:00:00,96,1,25,24,1004,9.84,"SE",0,0
"20985",2012-07-28 07:00:00,102,1,25,24,1003,13.86,"SE",0,0
"20986",2012-07-28 08:00:00,113.333333333333,1,25,25,1003,16.99,"SE",0,0
"20987",2012-07-28 09:00:00,124,1,25,25,1003,18.78,"SE",0,0
"20988",2012-07-28 10:00:00,128,1,26,25,1003,20.57,"SE",0,0
"20989",2012-07-28 11:00:00,121.666666666667,1,28,26,1002,23.7,"SE",0,0
"20990",2012-07-28 12:00:00,115.666666666667,1,29,27,1001,26.83,"SE",0,0
"20991",2012-07-28 13:00:00,107.333333333333,1,30,26,1001,31.75,"SE",0,0
"20992",2012-07-28 14:00:00,107,1,31,26,1000,35.77,"SE",0,0
"20993",2012-07-28 15:00:00,112.333333333333,1,31,26,1000,41.58,"SE",0,0
"20994",2012-07-28 16:00:00,89.6666666666667,1,31,26,999,46.5,"SE",0,0
"20995",2012-07-30 13:00:00,68,1,29,21,1005,9.84,"SE",0,0
"20996",2012-07-30 14:00:00,42.6666666666667,1,29,22,1004,11.63,"SE",0,0
"20997",2012-07-30 15:00:00,47.3333333333333,1,28,22,1004,0.89,"cv",0,0
"20998",2012-07-30 16:00:00,48.6666666666667,1,26,24,1004,1.79,"SE",0,1
"20999",2012-07-30 17:00:00,52,1,26,25,1004,0.89,"cv",0,0
"21000",2012-07-30 18:00:00,62.3333333333333,1,26,24,1005,1.78,"cv",0,1
"21001",2012-07-30 19:00:00,71.3333333333333,1,25,24,1005,0.89,"NE",0,2
"21002",2012-07-30 20:00:00,74,1,25,24,1006,0.45,"cv",0,3
"21003",2012-07-30 21:00:00,69.6666666666667,1,23,22,1007,1.34,"cv",0,4
"21004",2012-07-30 22:00:00,60,1,23,22,1007,1.79,"NW",0,5
"21005",2012-07-30 23:00:00,50.6666666666667,1,22,22,1007,4.92,"NW",0,6
"21006",2012-07-31 00:00:00,41,1,22,22,1006,6.71,"NW",0,7
"21007",2012-07-31 01:00:00,37.6666666666667,1,22,22,1005,3.13,"NE",0,8
"21008",2012-07-31 02:00:00,36.6666666666667,1,20,20,1006,0.89,"cv",0,9
"21009",2012-07-31 03:00:00,35.6666666666667,1,20,20,1006,1.78,"cv",0,10
"21010",2012-07-31 04:00:00,36.3333333333333,1,21,20,1006,2.67,"cv",0,11
"21011",2012-07-31 05:00:00,39.3333333333333,1,21,21,1005,3.56,"cv",0,0
"21012",2012-07-31 06:00:00,37.3333333333333,1,21,21,1006,3.13,"NW",0,2
"21013",2012-07-31 07:00:00,32.6666666666667,0,21,21,1007,1.79,"NE",0,4
"21014",2012-07-31 08:00:00,25,0,21,21,1007,0.89,"cv",0,5
"21015",2012-07-31 09:00:00,20.6666666666667,0,21,20,1007,3.13,"NE",0,6
"21016",2012-07-31 10:00:00,18,0,21,20,1008,0.89,"cv",0,7
"21017",2012-07-31 11:00:00,15.6666666666667,0,20,18,1007,4.92,"SE",0,8
